speaker,text,date,year,debate_id
John McCain,… I supported Nunn-Lugar back in the early 1990s when a lot of my colleagues didn’t. That was the key legislation at the time and put us on the road to eliminating this issue of nuclear waste and the nuclear fuel that has to be taken care of.,2008-09-26,2008,2008_September_26_2008
Barack Obama,I — I just have to correct the record here. I have never said that I object to nuclear waste. What I’ve said is that we have to store it safely.,2008-09-26,2008,2008_September_26_2008
Moderator,All right.,2008-09-26,2008,2008_September_26_2008
Barack Obama,"I’ve got to make this point, Jim.",2008-09-26,2008,2008_September_26_2008
Barack Obama,He objects…,2008-09-26,2008,2008_September_26_2008
John McCain,I have voted for alternate fuel all of my time…,2008-09-26,2008,2008_September_26_2008
Barack Obama,He — he — he objects…,2008-09-26,2008,2008_September_26_2008
Moderator,"One at a time, please.",2008-09-26,2008,2008_September_26_2008
Barack Obama,He objected…,2008-09-26,2008,2008_September_26_2008
Moderator,One at a time.,2008-09-26,2008,2008_September_26_2008
John McCain,No one can be opposed to alternate energy.,2008-09-26,2008,2008_September_26_2008
Barack Obama,"All right, fair enough. Let’s move on. You’ve got one more energy — you’ve got one more question.",2008-09-26,2008,2008_September_26_2008
Moderator,"This is the last — last lead question. You have two minutes each. And the question is this, beginning with you, Senator McCain.",2008-09-26,2008,2008_September_26_2008
John McCain,"I think it’s much less than it was the day after 9/11. I think it — that we have a safer nation, but we are a long way from safe.",2008-09-26,2008,2008_September_26_2008
Moderator,"Two minutes, Senator Obama.",2008-09-26,2008,2008_September_26_2008
Barack Obama,"Well, first of all, I think that we are safer in some ways. Obviously, we’ve poured billions of dollars into airport security. We have done some work in terms of securing potential targets, but we still have a long way to go.",2008-09-26,2008,2008_September_26_2008
Barack Obama,"And this is the greatest country on Earth. But because of some of the mistakes that have been made — and I give Senator McCain great credit on the torture issue, for having identified that as something that undermines our long-term security — because of those things, we, I think, are going to have a lot of work to do in the next administration to restore that sense that America is that shining beacon on a hill.",2008-09-26,2008,2008_September_26_2008
Moderator,Do you agree there’s much to be done in a new administration to restore…,2008-09-26,2008,2008_September_26_2008
John McCain,"But in the case of missile defense, Senator Obama said it had to be, quote, “proven.” That wasn’t proven when Ronald Reagan said we would do SDI, which is missile defense. And it was major — a major factor in bringing about the end of the Cold War.",2008-09-26,2008,2008_September_26_2008
Moderator,You see the same connections that Senator McCain does?,2008-09-26,2008,2008_September_26_2008
Barack Obama,"Oh, there’s no doubt. Look, over the last eight years, this administration, along with Senator McCain, have been solely focused on Iraq. That has been their priority. That has been where all our resources have gone.",2008-09-26,2008,2008_September_26_2008
John McCain,"I’ve been involved, as I mentioned to you before, in virtually every major national security challenge we’ve faced in the last 20-some years. There are some advantages to experience, and knowledge, and judgment.",2008-09-26,2008,2008_September_26_2008
Barack Obama,"Well, let me just make a closing point. You know, my father came from Kenya. That’s where I get my name.",2008-09-26,2008,2008_September_26_2008
Moderator,Few seconds. We’re almost finished.,2008-09-26,2008,2008_September_26_2008
John McCain,"Jim, when I came home from prison, I saw our veterans being very badly treated, and it made me sad. And I embarked on an effort to resolve the POW-MIA issue, which we did in a bipartisan fashion, and then I worked on normalization of relations between our two countries so that our veterans could come all the way home.",2008-09-26,2008,2008_September_26_2008
Moderator,And that ends this debate tonight.,2008-09-26,2008,2008_September_26_2008
Gerald Ford,U.S. SENATOR JOHN MCCAIN (AZ),2008-09-26,2008,2008_September_26_2008
Barack Obama,"Well, thank you very much, Jim, and thanks to the commission and the University of Mississippi, Ole Miss, for hosting us tonight. I can’t think of a more important time for us to talk about the future of the country.",2008-09-26,2008,2008_September_26_2008
Moderator,"Senator McCain, two minutes.",2008-09-26,2008,2008_September_26_2008
John McCain,"Well, thank you, Jim. And thanks to everybody.",2008-09-26,2008,2008_September_26_2008
Moderator,"All right, let’s go back to my question. How do you all stand on the recovery plan? And talk to each other about it. We’ve got five minutes. We can negotiate a deal right here.",2008-09-26,2008,2008_September_26_2008
Barack Obama,"We haven’t seen the language yet. And I do think that there’s constructive work being done out there. So, for the viewers who are watching, I am optimistic about the capacity of us to come together with a plan.",2008-09-26,2008,2008_September_26_2008
Moderator,"Are you going to vote for the plan, Senator McCain?",2008-09-26,2008,2008_September_26_2008
John McCain,I — I hope so. And I…,2008-09-26,2008,2008_September_26_2008
Moderator,As a United States senator…,2008-09-26,2008,2008_September_26_2008
Moderator,… you’re going to vote for the plan?,2008-09-26,2008,2008_September_26_2008
John McCain,"Sure. But — but let me — let me point out, I also warned about Fannie Mae and Freddie Mac and warned about corporate greed and excess, and CEO pay, and all that. A lot of us saw this train wreck coming.",2008-09-26,2008,2008_September_26_2008
Moderator,"Do you have something directly to say, Senator Obama, to Senator McCain about what he just said?",2008-09-26,2008,2008_September_26_2008
