speaker,text,date,year,debate_id
Schieffer,"Let’s go to a new question, Mr. President. Two minutes. And let’s continue on jobs.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"I’d say, Bob, I’ve got policies to continue to grow our economy and create the jobs of the 21st century. And here’s some help for you to go get an education. Here’s some help for you to go to a community college.",2004-10-13,2004,2004_October_13_2004
Schieffer,Senator Kerry?,2004-10-13,2004,2004_October_13_2004
John Kerry,I want you to notice how the president switched away from jobs and started talking about education principally.,2004-10-13,2004,2004_October_13_2004
Schieffer,"New question to you, Senator Kerry, two minutes. And it’s still on jobs. You know, many experts say that a president really doesn’t have much control over jobs. For example, if someone invents a machine that does the work of five people, that’s progress. That’s not the president’s fault.",2004-10-13,2004,2004_October_13_2004
John Kerry,I don’t blame them entirely for it. I blame the president for the things the president could do that has an impact on it.,2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
Schieffer,Senator Kerry?,2004-10-13,2004,2004_October_13_2004
John Kerry,"Bob, anybody can play with these votes. Everybody knows that.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"Senator, no one’s playing with your votes. You voted to increase taxes 98 times. When they voted — when they proposed reducing taxes, you voted against it 126 times.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Mr. President, let’s get back to economic issues. But let’s shift to some other questions here.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"You know, Bob, I don’t know. I just don’t know. I do know that we have a choice to make in America and that is to treat people with tolerance and respect and dignity. It’s important that we do that.",2004-10-13,2004,2004_October_13_2004
Schieffer,Senator Kerry?,2004-10-13,2004,2004_October_13_2004
John Kerry,"We’re all God’s children, Bob. And I think if you were to talk to Dick Cheney’s daughter, who is a lesbian, she would tell you that she’s being who she was, she’s being who she was born as.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Senator Kerry, a new question for you.",2004-10-13,2004,2004_October_13_2004
John Kerry,"I respect their views. I completely respect their views. I am a Catholic. And I grew up learning how to respect those views. But I disagree with them, as do many.",2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"I think it’s important to promote a culture of life. I think a hospitable society is a society where every being counts and every person matters. I believe the ideal world is one in which every child is protected in law and welcomed to life. I understand there’s great differences on this issue of abortion, but I believe reasonable people can come together and put good law in place that will help reduce the number of abortions.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Mr. President, let’s have a new question. It goes to you. And let’s get back to economic issues.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"Gosh, I sure hope it’s not the administration.",2004-10-13,2004,2004_October_13_2004
Schieffer,Senator Kerry?,2004-10-13,2004,2004_October_13_2004
John Kerry,"The reason health-care costs are getting higher, one of the principal reasons is that this administration has stood in the way of common-sense efforts that would have reduced the costs. Let me give you a prime example.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Go ahead, Mr. President.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"I think it’s important, since he talked about the Medicare plan, has he been in the United States Senate for 20 years? He has no record on reforming of health care. No record at all.",2004-10-13,2004,2004_October_13_2004
Schieffer,Senator Kerry? Thirty seconds.,2004-10-13,2004,2004_October_13_2004
John Kerry,"Once again, the president is misleading America. I’ve actually passed 56 individual bills that I’ve personally written and, in addition to that, and not always under my name, there is amendments on certain bills.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Let me direct the next question to you, Senator Kerry, and again, let’s stay on health care.",2004-10-13,2004,2004_October_13_2004
John Kerry,"Well, two leading national news networks have both said the president’s characterization of my health-care plan is incorrect. One called it fiction. The other called it untrue.",2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"In all due respect, I’m not so sure it’s credible to quote leading news organizations about — oh, never mind. Anyway, let me quote the Lewin report. The Lewin report is a group of folks who are not politically affiliated. They analyzed the senator’s plan. It cost $1.2 trillion.",2004-10-13,2004,2004_October_13_2004
John Kerry,The president just said that government-run health care results in poor quality.,2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,Talk about the VA: We’ve increased VA funding by $22 billion in the four years since I’ve been president. That’s twice the amount that my predecessor increased VA funding.,2004-10-13,2004,2004_October_13_2004
Schieffer,"Mr. President, the next question is to you. We all know that Social Security is running out of money, and it has to be fixed. You have proposed to fix it by letting people put some of the money collected to pay benefits into private savings accounts. But the critics are saying that’s going to mean finding $1 trillion over the next 10 years to continue paying benefits as those accounts are being set up.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"First, let me make sure that every senior listening today understands that when we’re talking about reforming Social Security, that they’ll still get their checks.",2004-10-13,2004,2004_October_13_2004
Schieffer,Senator Kerry?,2004-10-13,2004,2004_October_13_2004
John Kerry,You just heard the president say that young people ought to be able to take money out of Social Security and put it in their own accounts.,2004-10-13,2004,2004_October_13_2004
Schieffer,"Let me just stay on Social Security with a new question for Senator Kerry, because, Senator Kerry, you have just said you will not cut benefits.",2004-10-13,2004,2004_October_13_2004
John Kerry,"Not at all. Absolutely not, Bob. This is the same thing we heard — remember, I appeared on “Meet the Press” with Tim Russert in 1990-something. We heard the same thing. We fixed it.",2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,He forgot to tell you he voted to tax Social Security benefits more than one time. I didn’t hear any plan to fix Social Security. I heard more of the same.,2004-10-13,2004,2004_October_13_2004
Schieffer,"Let’s go to a new question, Mr. President.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"I see it as a serious problem. I see it as a security issue, I see it as an economic issue, and I see it as a human-rights issue.",2004-10-13,2004,2004_October_13_2004
Schieffer,Time’s up.,2004-10-13,2004,2004_October_13_2004
John Kerry,"Let me just answer one part of the last question quickly, and then I’ll come to immigration.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"Well, to say that the borders are not as protected as they were prior to September the 11th shows he doesn’t know the borders. They’re much better protected today than they were when I was the governor of Texas.",2004-10-13,2004,2004_October_13_2004
John Kerry,Four thousand people a day are coming across the border.,2004-10-13,2004,2004_October_13_2004
Schieffer,"Next question to you, Senator Kerry.",2004-10-13,2004,2004_October_13_2004
John Kerry,"Well, I’m glad you raised that question.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"Actually, Mitch McConnell had a minimum-wage plan that I supported that would have increased the minimum wage.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Mr. President, I want to go back to something Senator Kerry said earlier tonight and ask a follow-up of my own. He said — and this will be a new question to you — he said that you had never said whether you would like to overturn Roe v. Wade. So I’d ask you directly, would you like to?",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"What he’s asking me is, will I have a litmus test for my judges? And the answer is, no, I will not have a litmus test. I will pick judges who will interpret the Constitution, but I’ll have no litmus test.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Senator Kerry, you’d like to respond?",2004-10-13,2004,2004_October_13_2004
John Kerry,Is that a new question or a 30-second question?,2004-10-13,2004,2004_October_13_2004
Schieffer,That’s a new question for Senator — for President Bush.,2004-10-13,2004,2004_October_13_2004
John Kerry,Which time limit. . .,2004-10-13,2004,2004_October_13_2004
Schieffer,You have 90 seconds.,2004-10-13,2004,2004_October_13_2004
John Kerry,Thank you very much.,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"Two things. One, he clearly has a litmus test for his judges, which I disagree with.",2004-10-13,2004,2004_October_13_2004
John Kerry,"You don’t measure it by a percentage increase. Mr. President, you measure it by whether you’re getting the job done.",2004-10-13,2004,2004_October_13_2004
Schieffer,"All right, let’s go to another question. And it is to Senator Kerry.",2004-10-13,2004,2004_October_13_2004
John Kerry,"Well, I think the fact that they’re facing these repeated call-ups, some of them two and three deployments, and there’s a stop- loss policy that prevents people from being able to get out when their time was up, is a reflection of the bad judgment this president exercised in how he has engaged in the world and deployed our forces.",2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"The best way to take the pressure off our troops is to succeed in Iraq, is to train Iraqis so they can do the hard work of democracy, is to give them a chance to defend their country, which is precisely what we’re doing. We’ll have 125,000 troops trained by the end of this year.",2004-10-13,2004,2004_October_13_2004
John Kerry,"I have never suggested a test where we turn over our security to any nation. In fact, I’ve said the opposite: I will never turn the security of the United States over to any nation. No nation will ever have a veto over us.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"In 1990, there was a vast coalition put together to run Saddam Hussein out of Kuwait. The international community, the international world said this is the right thing to do, but when it came time to authorize the use of force on the Senate floor, my opponent voted against the use of force.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Mr. President, new question, two minutes.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"Actually, I made my intentions — made my views clear. I did think we ought to extend the assault weapons ban, and was told the fact that the bill was never going to move, because Republicans and Democrats were against the assault weapon ban, people of both parties. I believe law-abiding citizens ought to be able to own a gun. I believe in background checks at gun shows or anywhere to make sure that guns don’t get in the hands of people that shouldn’t have them.",2004-10-13,2004,2004_October_13_2004
John Kerry,I believe it was a failure of presidential leadership not to reauthorize the assault weapons ban.,2004-10-13,2004,2004_October_13_2004
Schieffer,"Let’s go to a new question. For you, Senator Kerry, two minutes.",2004-10-13,2004,2004_October_13_2004
John Kerry,"No, Bob, regrettably, we have not moved far enough along.",2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"Well, first of all, it is just not true that I haven’t met with the Black Congressional Caucus. I met with the Black Congressional Caucus at the White House.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Mr. President, let’s go to a new question.",2004-10-13,2004,2004_October_13_2004
Schieffer,Senator Kerry?,2004-10-13,2004,2004_October_13_2004
John Kerry,"Well, I respect everything that the president has said and certainly respect his faith. I think it’s important and I share it. I think that he just said that freedom is a gift from the Almighty.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Senator Kerry, after 9/11 — and this is a new question for you — it seemed to me that the country came together as I’ve never seen it come together since World War II. But some of that seems to have melted away. I think it’s fair to say we’ve become pretty polarized, perhaps because of the political season.",2004-10-13,2004,2004_October_13_2004
John Kerry,Very much so.,2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"My biggest disappointment in Washington is how partisan the town is. I had a record of working with Republicans and Democrats as the governor of Texas, and I was hopeful I’d be able to do the same thing.",2004-10-13,2004,2004_October_13_2004
Schieffer,"We’ve come, gentlemen, to our last question. And it occurred to me as I came to this debate tonight that the three of us share something. All three of us are surrounded by very strong women. We’re all married to strong women. Each of us have two daughters that make us very proud.",2004-10-13,2004,2004_October_13_2004
George H.W. Bush,To listen to them.,2004-10-13,2004,2004_October_13_2004
Schieffer,Senator Kerry?,2004-10-13,2004,2004_October_13_2004
John Kerry,"Well, I guess the president and you and I are three examples of lucky people who married up.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Well, gentlemen, that brings us to the closing statements.",2004-10-13,2004,2004_October_13_2004
John Kerry,"My fellow Americans, as you heard from Bob Schieffer a moment ago, America is being tested by division. More than ever, we need to be united as a country.",2004-10-13,2004,2004_October_13_2004
Schieffer,Mr. President?,2004-10-13,2004,2004_October_13_2004
George H.W. Bush,"In the Oval Office, there’s a painting by a friend of Laura and mine named — by Tom Lee. And it’s a West Texas painting, a painting of a mountain scene.",2004-10-13,2004,2004_October_13_2004
Schieffer,"Thank you, Mr. President.",2004-10-13,2004,2004_October_13_2004
