speaker,text,date,year,debate_id
Walter Mondale,"What is a President charged with doing when he takes his oath of office? He raises his right hand and takes an oath of office to take care to faithfully execute the laws of the land. A President can’t know everything, but a President has to know those things that are essential to his leadership and the enforcement of our laws.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. President, your rebuttal.",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Yes. I have so many things there to respond to, I’m going to pick out something you said earlier. You’ve been all over the country repeating something that, I will admit, the press has also been repeating — that I believed that nuclear missiles could be fired and then called back. I never, ever conceived of such a thing. I never said any such thing.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. Kalb, your question to President Reagan.",1984-10-21,1984,1984_October_21_1984
Kalb,"Mr. President, you have often described the Soviet Union as a powerful, evil empire intent on world domination. But this year you have said, and I quote. “If they want to keep their Mickey Mouse system, that’s okay with me.” Which is it, Mr. President? Do you want to contain them within their present borders and perhaps try to reestablish detente — or what goes for detente — or do you really want to roll back their empire?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"I have said on a number of occasions exactly what I believe about the Soviet Union. I retract nothing that I have said. I believe that many of the things they have done are evil in any concept of morality that we have. But I also recognize that as the two great superpowers in the world, we have to live with each other. And I told Mr. Gromyko we don’t like their system. They don’t like ours. And we’re not going to change their system, and they sure better not try to change ours. But between us, we can either destroy the world or we can save it. And I suggested that, certainly, it was to their common interest, along with ours, to avoid a conflict and to attempt to save the world and remove the nuclear weapons. And I think that perhaps we established a little better understanding.",1984-10-21,1984,1984_October_21_1984
Kalb,"Mr. President, perhaps the other side of the coin, a related question, sir. Since World War II, the vital interests of the United States have always been defined by treaty commitments and by Presidential proclamations. Aside from what is obvious, such as NATO, for example, which countries, which regions in the world do you regard as vital national interests of this country, meaning that you would send American troops to fight there if they were in danger?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Ah, well, now you’ve added a hypothetical there at the end, Mr. Kalb, about where we would send troops in to fight. I am not going to make the decision as to what the tactics could be, but obviously there are a number of areas in the world that are of importance to us. One is the Middle East, and that is of interest to the whole Western World and the industrialized nations, because of the great supply of energy upon which so many depend there. Our neighbors here in America are vital to us. We’re working right now in trying to be of help in southern Africa with regard to the independence of Namibia and the removal of the Cuban surrogates, the thousands of them, from Angola.",1984-10-21,1984,1984_October_21_1984
Newman,"I’m sorry, Mr. President. Sir, your time was up.",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,All right.,1984-10-21,1984,1984_October_21_1984
Kalb,"Mr. Mondale, you have described the Soviet leaders as, and I’m quoting, “. . . cynical, ruthless, and dangerous,” suggesting an almost total lack of trust in them. In that case, what makes you think that the annual summit meetings with them that you have proposed will result in agreements that would satisfy the interests of this country?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"Because the only type of agreements to reach with the Soviet Union are the types that are specifically defined, so we know exactly what they must do; subject to full verification, which means we know every day whether they’re living up to it; and followups, wherever we find suggestions that they’re violating it; and the strongest possible terms.",1984-10-21,1984,1984_October_21_1984
Newman,"I’m sorry, sir — —",1984-10-21,1984,1984_October_21_1984
Walter Mondale,A President must know those things.,1984-10-21,1984,1984_October_21_1984
Kalb,"A related question, Mr. Mondale, on Eastern Europe. Do you accept the conventional diplomatic wisdom that Eastern Europe is a Soviet sphere of influence? And if you do, what could a Mondale administration realistically do to help the people of Eastern Europe achieve the human rights that were guaranteed to them as a result of the Helsinki accords?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"I think the essential strategy of the United States ought not accept any Soviet control over Eastern Europe. We ought to deal with each of these countries separately. We ought to pursue strategies with each of them, economic and the rest, that help them pull away from their dependence upon the Soviet Union.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. President, your rebuttal.",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Yes. I’m not going to continue trying to respond to these repetitions of the falsehoods that have already been stated here. But with regard to whether Mr. Mondale would be strong, as he said he would be, I know that he has a commercial out where he’s appearing on the deck of the Nimitz and watching the F – 14’s take off. And that’s an image of strength — except that if he had had his way when the Nimitz was being planned, he would have been deep in the water out there because there wouldn’t have been any Nimitz to stand on — he was against it. [Laughter]",1984-10-21,1984,1984_October_21_1984
Audience Member,"Hear, hear!",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Indeed, he was on that side virtually throughout all his years in the Senate. And he opposed even President Carter, when toward the end of his term President Carter wanted to increase the defense budget.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. Mondale, your rebuttal.",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"Mr. President, I accept your commitment to peace, but I want you to accept my commitment to a strong national defense. [Applause] I propose a budget — I have proposed a budget which would increase our nation’s strength, in real terms, by double that of the Soviet Union.",1984-10-21,1984,1984_October_21_1984
Newman,I would ask the audience not to applaud. All it does is take up time that we would like to devote to the debate.,1984-10-21,1984,1984_October_21_1984
Kondracke,"Mr. Mondale, in an address earlier this year you said that before this country resorts to military force, and I’m quoting, “American interests should be sharply defined, publicly supported, congressionally sanctioned, militarily feasible, internationally defensible, open to independent scrutiny, and alert to regional history.” Now, aren’t you setting up such a gauntlet of tests here that adversaries could easily suspect that as President you would never use force to protect American interests?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"No. As a matter of fact, I believe every one of those standards is essential to the exercise of power by this country. And we can see that in both Lebanon and in Central America.",1984-10-21,1984,1984_October_21_1984
Kondracke,"You’ve been quoted as saying that you might quarantine Nicaragua. I’d like to know what that means. Would you stop Soviet ships, as President Kennedy did in 1962? And wouldn’t that be more dangerous than President Reagan’s covert war?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"What I’m referring to there is the mutual self-defense provisions that exist in the Inter-American treaty, the so-called Rio Pact, that permits the nations, our friends in that region, to combine to take steps — diplomatic and otherwise — to prevent Nicaragua, when she acts irresponsibly in asserting power in other parts outside of her border, to take those steps, whatever they might be, to stop it.",1984-10-21,1984,1984_October_21_1984
Kondracke,"President Reagan, you introduced U.S. forces into Lebanon as neutral peacekeepers, but then you made them combatants on the side of the Lebanese Government. Eventually you were forced to withdraw them under fire, and now Syria, a Soviet ally, is dominant in the country. Doesn’t Lebanon represent a major failure on the part of your administration and raise serious questions about your capacity as a foreign policy strategist and as Commander in Chief?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"No, Morton, I don’t agree to all of those things. First of all, when we and our allies — the Italians, the French, and the United Kingdom — went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.",1984-10-21,1984,1984_October_21_1984
Kondracke,"Mr. President, 4 years ago you criticized President Carter for ignoring ample warnings that our diplomats in Iran might be taken hostage. Haven’t you done exactly the same thing in Lebanon, not once, but three times, with 300 Americans, not hostages, but dead? And you vowed swift retaliation against terrorists, but doesn’t our lack of response suggest that you’re just bluffing?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Morton, no. I think there’s a great difference between the Government of Iran threatening our diplomatic personnel, and there is a government that you can see and can put your hand on. In the terrorist situation, there are terrorist factions all over. In a recent 30-day period, 37 terrorist acts in 20 countries have been committed. The most recent has been the one in Brighton. In dealing with terrorists, yes, we want to retaliate, but only if we can put our finger on the people responsible and not endanger the lives of innocent civilians there in the various communities and in the city of Beirut where these terrorists are operating.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. Mondale, your rebuttal?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"Groucho Marx said, “Who do you believe? — me, or your own eyes?” And what we have in Lebanon is something that the American people have seen. The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible. They went to him 5 days before they were killed and said, “Please, take them out of there.” The Secretary of State admitted that this morning. He did not do so. The report following the explosion of the barracks disclosed that we had not taken any of the steps that we should have taken. That was the second time.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. President, your rebuttal?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Yes. First of all, Mr. Mondale should know that the President of the United States did not order the marines into that barracks. That was a command decision made by the commanders on the spot and based with what they thought was best for the men there. That is one.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. Trewhitt, your question to President Reagan?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Not at all, Mr. Trewhitt, and I want you to know that also I will not make age an issue of this campaign. I am not going to exploit, for political purposes, my opponent’s youth and inexperience. [Laughter and applause] If I still have time, I might add, Mr. Trewhitt, I might add that it was Seneca or it was Cicero, I don’t know which, that said, “If it was not for the elders correcting the mistakes of the young, there would be no state.”",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Yes, this had to do with our disarmament talks. And the whole controversy about land missiles came up because we thought that the strategic nuclear weapons, the most destabilizing are the land-based. You put your thumb on a button and somebody blows up 20 minutes later. So, we thought that it would be simpler to negotiate first with those. And then we made it plain, a second phase, take up the submarine-launched or the airborne missiles.",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"No. And I have not made it an issue, nor should it be. What’s at issue here is the President’s application of his authority to understand what a President must know to lead this nation, secure our defense, and make the decisions and the judgments that are necessary.",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"I read his statement the other day. I don’t admire Fidel Castro at all. And I’ve said that. Che Guevara was a contemptible figure in civilization’s history. I know the Cuban state as a police state, and all my life I’ve worked in a way that demonstrates that. But Jesse Jackson is an independent person. I don’t control him.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. President, your rebuttal?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Yes. I know it’ll come as a surprise to Mr. Mondale, but I am in charge. And, as a matter of fact, we haven’t avoided arms control talks with the Soviet Union. Very early in my administration I proposed — and I think something that had never been proposed by any previous administration — I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 — and still have — better than a 10-to-1 advantage over the allies in Europe. When they protested that and suggested a smaller number, perhaps, I went along with that.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. Mondale, your rebuttal?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"There are two distinguished authors on arms control in this country — there are many others, but two that I want to cite tonight. One is Strobe Talbott in his classic book, “Deadly Gambits.” The other is John Neuhaus, who’s one of the most distinguished arms control specialists in our country. Both said that this administration turned down the “walk in the woods” agreement first, and that would have been a perfect agreement from the standpoint of the United States in Europe and our security.",1984-10-21,1984,1984_October_21_1984
Newman,"Ms. Geyer, your question to Mr. Mondale.",1984-10-21,1984,1984_October_21_1984
Geyer,"Mr. Mondale, many analysts are now saying that actually our number one foreign policy problem today is one that remains almost totally unrecognized: massive illegal immigration from economically collapsing countries. They are saying that it is the only real territorial threat to the American nation-state. You, yourself, said in the 1970’s that we had a “hemorrhage on our borders.” Yet today you have backed off any immigration reform, such as the balanced and highly crafted Simpson-Mazzoli bill. Why? What would you do instead today, if anything?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"This is a very serious problem in our country, and it has to be dealt with. I object to that part of the Simpson-Mazzoli bill which I think is very unfair and would prove to be so. That is the part that requires employers to determine the citizenship of an employee before they’re hired. I’m convinced that the result of this would be that people who are Hispanic, people who have different languages or speak with an accent, would find it difficult to be employed. I think that’s wrong. We’ve never had citizenship tests in our country before, and I don’t think we should have a citizenship card today. That is counterproductive.",1984-10-21,1984,1984_October_21_1984
Geyer,"Sir, people as well-balanced and just as Father Theodore Hesburgh at Notre Dame, who headed the select commission on immigration, have pointed out repeatedly that there will be no immigration reform without employer sanctions, because it would be an unbalanced bill, and there would be simply no way to enforce it. However, putting that aside for the moment, your critics have also said repeatedly that you have not gone along with the bill or with any immigration reform because of the Hispanic groups — or Hispanic leadership groups — who actually do not represent what the Hispanic-Americans want, because polls show that they overwhelmingly want some kind of immigration reform. Can you say, or how can you justify your position on this? And how do you respond to the criticism that this is another, or that this is an example of your flip-flopping and giving in to special interest groups at the expense of the American nation?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"I think you’re right that the polls show that the majority of Hispanics want that bill, so I’m not doing it for political reasons. I’m doing it because all my life I’ve fought for a system of justice in this country, a system in which every American has a chance to achieve the fullness in life without discrimination. This bill imposes upon employers the responsibility of determining whether somebody who applies for a job is an American or not. And just inevitably, they’re going to be reluctant to hire Hispanics or people with a different accent.",1984-10-21,1984,1984_October_21_1984
Geyer,"Mr. President, you, too, have said that our borders are out of control. Yet this fall you allowed the Simpson-Mazzoli bill — which would at least have minimally protected our borders and the rights of citizenship — because of a relatively unimportant issue of reimbursement to the States for legalized aliens. Given that, may I ask what priority can we expect you to give this forgotten national security element? How sincere are you in your efforts to control, in effect, the nation-state that is the United States?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Georgie Anne, we, believe me, supported the Simpson-Mazzoli bill strongly — and the bill that came out of the Senate. However, there were things added in in the House side that we felt made it less of a good bill; as a matter of fact, made it a bad bill. And in conference — we stayed with them in conference all the way to where even Senator Simpson did not want the bill in the manner in which it would come out of the conference committee. There were a number of things in there that weakened that bill. I can’t go into detail about them here.",1984-10-21,1984,1984_October_21_1984
Geyer,"Mr. President, the experts also say that the situation today is terribly different quantitatively — qualitatively different from what it has been in the past because of the gigantic population growth. For instance, Mexico’s population will go from about 60 million today to 120 million at the turn of the century. Many of these people will be coming into the United States not as citizens, but as illegal workers. You have repeatedly said recently that you believe that Armageddon, the destruction of the world, may be imminent in our times. Do you ever feel that we are in for an Armageddon or a situation, a time of anarchy, regarding the population explosion in the world?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"No. As a matter of fact, the population explosion, if you look at the actual figures, has been vastly exaggerated — over exaggerated. As a matter of fact, there are some pretty scientific and solid figures about how much space there still is in the world and how many more people we can have. It’s almost like going back to the Malthusian theory, when even then they were saying that everyone would starve with the limited population they had then. But the problem of population growth is one, here, with regard to our immigration. And we have been the safety valve, whether we wanted to or not, with the illegal entry here, in Mexico, where their population is increasing and they don’t have an economy that can absorb them and provide the jobs. And this is what we’re trying to work out, not only to protect our own borders but to have some kind of fairness and recognition of that problem.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. Mondale, your rebuttal?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"One of the biggest problems today is that the countries to our south are so desperately poor that these people who will almost lose their lives if they don’t come north, come north despite all the risks. And if we’re going to find a permanent, fundamental answer to this, it goes to American economic and trade policies that permit these nations to have a chance to get on their own two feet and to get prosperity, so that they can have jobs for themselves and their people. And that’s why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration. These high interest rates — real rates that have doubled under this administration — have had the same effect on Mexico and so on, and the cost of repaying those debts is so enormous that it results in massive unemployment, hardship, and heartache. And that drives our friends to the south up into our region, and we need to end those deficits as well.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. President, your rebuttal.",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Well, my rebuttal is I’ve heard the national debt blamed for a lot of things, but not for illegal immigration across our border — [laughter] — and it has nothing to do with it.",1984-10-21,1984,1984_October_21_1984
Newman,"No applause, please.",1984-10-21,1984,1984_October_21_1984
Kalb,"Mr. President, I’d like to pick up this Armageddon theme. You’ve been quoted as saying that you do believe, deep down, that we are heading for some kind of biblical Armageddon. Your Pentagon and your Secretary of Defense have plans for the United States to fight and prevail in a nuclear war. Do you feel that we are now heading perhaps, for some kind of nuclear Armageddon? And do you feel that this country and the world could survive that kind of calamity?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Mr. Kalb, I think what has been hailed as something I’m supposedly, as President, discussing as principle is the recall of just some philosophical discussions with people who are interested in the same things; and that is the prophecies down through the years, the biblical prophecies of what would portend the coming of Armageddon, and so forth, and the fact that a number of theologians for the last decade or more have believed that this was true, that the prophecies are coming together that portend that. But no one knows whether Armageddon, those prophecies mean that Armageddon is a thousand years away or day after tomorrow. So, I have never seriously warned and said we must plan according to Armageddon.",1984-10-21,1984,1984_October_21_1984
Kalb,"Mr. President, when you made that proposal, the so-called Star Wars proposal, you said, if I’m not mistaken, that you would share this very super-sophisticated technology with the Soviet Union. After all of the distrust over the years, sir, that you have expressed towards the Soviet Union, do you really expect anyone to take seriously that offer that you would share the best of America’s technology in this weapons area with our principal adversary?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Why not? What if we did — and I hope we can; we’re still researching — what if we come up with a weapon that renders those missiles obsolete? There has never been a weapon invented in the history of man that has not led to a defensive, a counterweapon. But suppose we came up with that?",1984-10-21,1984,1984_October_21_1984
Kalb,"Mr. Mondale, you’ve been very sharply critical of the President’s Strategic Defense Initiative. And yet, what is wrong with a major effort by this country to try to use its best technology to knock out as many incoming nuclear warheads as possible?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"First of all, let me sharply disagree with the President on sharing the most advanced, the most dangerous, the most important technology in America with the Soviet Union. We have had for many years, understandably, a system of restraints on high technology because the Soviets are behind us. And any research or development along the Star Wars schemes would inevitably involve our most advanced computers, our most advanced engineering. And the thought that we would share this with the Soviet Union is, in my opinion, a total non-STARTer. I would not let the Soviet Union get their hands on it at all.",1984-10-21,1984,1984_October_21_1984
Kalb,"Mr. Mondale, in this general area, sir, of arms control, President Carter’s national security adviser, Zbigniew Brzezinski, said, “A nuclear freeze is a hoax.” Yet the basis of your arms proposals, as I understand them, is a mutual and verifiable freeze on existing weapons systems. In your view, which specific weapons systems could be subject to a mutual and verifiable freeze, and which could not?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,Every system that is verifiable should be placed on the table for negotiations for an agreement. I would not agree to any negotiations or any agreement that involved conduct on the part of the Soviet Union that we couldn’t verify every day. I would not agree to any agreement in which the United States security interest was not fully recognized and supported. That’s why we say mutual and verifiable freezes.,1984-10-21,1984,1984_October_21_1984
Newman,"Your time is up, Mr. Mondale.",1984-10-21,1984,1984_October_21_1984
Walter Mondale,— — and the people of the Soviet Union want it to stop.,1984-10-21,1984,1984_October_21_1984
Newman,"President Reagan, your rebuttal?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Yes, my rebuttal, once again, is that this invention that has just been created here of how I would go about rolling over for the Soviet Union — no, Mr. Mondale, my idea would be with that defensive weapon that we would sit down with them and then say, “Now, are you willing to join us? Here’s what we” — give them a demonstration and then say — “Here’s what we can do. Now, if you’re willing to join us in getting rid of all the nuclear weapons in the world, then we’ll give you this one, so that we would both know that no one can cheat; that we’re both got something that if anyone tries to cheat . . . .”",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. Mondale, your rebuttal.",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"Well, that’s what a President’s supposed to know — where those weapons are going to be. If they’re space weapons, I assume they’ll be in space. [Laughter] If they’re antisatellite weapons, I assume they’re going to be aimed against satellites.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. Kondracke, your question to Mr. Mondale.",1984-10-21,1984,1984_October_21_1984
Kondracke,"Mr. Mondale, you say that with respect to the Soviet Union you want to negotiate a mutual nuclear freeze, yet you would unilaterally give up the MX missile and the B – 1 bomber before the talks have even begun. And you have announced, in advance, that reaching an agreement with the Soviets is the most important thing in the world to you. Now, aren’t you giving away half the store before you even sit down to talk?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"No. As a matter of fact, we have a vast range of technology and weaponry right now that provides all the bargaining chips that we need. And I support the air launch cruise missile, the ground launch cruise missile, the Pershing missile, the Trident submarine, the D – 5 submarine, Stealth technology, the Midgetman — we have a whole range of technology. Why I disagree with the MX is that it’s a sitting duck. It’ll draw an attack. It puts a hair-trigger, and it is a dangerous, destabilizing weapon. And the B – 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B – 1. The Secretary of Defense himself said it would be a suicide mission if it were built.",1984-10-21,1984,1984_October_21_1984
Kondracke,"I want to follow up on Mr. Kalb’s question. It seems to me on the question of verifiability, that you do have some problems with the extent of the freeze. It seems to me, for example, that testing would be very difficult to verify because the Soviets encode their telemetry. Research would be impossible to verify. Numbers of warheads would be impossible to verify by satellite, except for with onsite inspection, and production of any weapon would be impossible to verify. Now, in view of that, what is going to be frozen?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"I will not agree to any arms control agreement, including a freeze, that’s not verifiable. Let’s take your warhead principle. The warhead principle — there have been counting rules for years. Whenever a weapon is tested we count the number of warheads on it, and whenever that warhead is used we count that number of warheads, whether they have that number or less on it, or not. These are standard rules. I will not agree to any production restrictions — or agreements, unless we have the ability to verify those agreements. I don’t trust the Russians. I believe that every agreement we reach must be verifiable, and I will not agree to anything that we cannot tell every day. In other words, we’ve got to be tough. But in order to stop this arms madness, we’ve got to push ahead with tough negotiations that are verifiable so that we know the Soviets are agreeing and living up to their agreement.",1984-10-21,1984,1984_October_21_1984
Kondracke,"Mr. President, I want to ask you a question about negotiating with friends. You severely criticized President Carter for helping to undermine two friendly dictators who got into trouble with their own people — the Shah of Iran and President Somoza of Nicaragua. Now there are other such leaders heading for trouble, including President Pinochet of Chile and President Marcos of the Philippines. What should you do, and what can you do to prevent the Philippines from becoming another Nicaragua?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Morton, I did criticize the President because of our undercutting of what was a stalwart ally — the Shah of Iran. And I am not at all convinced that he was that far out of line with his people or that they wanted that to happen. The Shah had done our bidding and carried our load in the Middle East for quite some time, and I did think that it was a blot on our record that we let him down. Have things gotten better? The Shah, whatever he might have done, was building low-cost housing, had taken land away from the Mullahs and was distributing it to the peasants so they could be landowners — things of that kind. But we turned it over to a maniacal fanatic who has slaughtered thousands and thousands of people, calling it executions.",1984-10-21,1984,1984_October_21_1984
Kondracke,"Mr. President, since the United States has two strategically important bases in the Philippines, would the overthrow of President Marcos constitute a threat to vital American interests and, if so, what would you do about it?",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Well, as I say, we have to look at what an overthrow there would mean and what the government would be that would follow. And there is every evidence, every indication that that government would be hostile to the United States. And that would be a severe blow to our abilities there in the Pacific.",1984-10-21,1984,1984_October_21_1984
Kondracke,And what would you do about it?,1984-10-21,1984,1984_October_21_1984
Newman,"Sorry. I’m sorry, you’ve asked the followup question. Mr. Mondale, your rebuttal?",1984-10-21,1984,1984_October_21_1984
Walter Mondale,Perhaps in no area do we disagree more than this administration’s policies on human rights.,1984-10-21,1984,1984_October_21_1984
Newman,"President Reagan, your rebuttal.",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Well, the invasion of Afghanistan didn’t take place on our watch. I have described what has happened in Iran, and we weren’t here then either. I don’t think that our record of human rights can be assailed. I think that we have observed, ourselves, and have done our best to see that human rights are extended throughout the world.",1984-10-21,1984,1984_October_21_1984
Newman,"In this segment, because of the pressure of time, there will be no rebuttals, and there will be no followup questions. Mr. Trewhitt, your question to President Reagan.",1984-10-21,1984,1984_October_21_1984
Newman,One question to each candidate.,1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Well, I can’t say that I have roundtabled that and sat down with the Chiefs of Staff, but I have said that it seems to me that this could be a logical step in what is my ultimate goal, my ultimate dream, and that is the elimination of nuclear weapons in the world. And it seems to me that this could be an adjunct, or certainly a great assisting agent in getting that done. I am not going to roll over, as Mr. Mondale suggests, and give them something that could turn around and be used against us. But I think it’s a very interesting proposal, to see if we can find, first of all, something that renders those weapons obsolete, incapable of their mission.",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"I believe in a sensible arms control approach that brings down these weapons to manageable levels. I would like to see their elimination. And in the meantime, we have to be strong enough to make certain that the Soviet Union never tempts us.",1984-10-21,1984,1984_October_21_1984
Newman,"Please, I must again ask the audience not to applaud, not to cheer, not to demonstrate its feelings in any way.",1984-10-21,1984,1984_October_21_1984
Walter Mondale,"I want to thank the League of Women Voters, the good citizens of Kansas City, and President Reagan for agreeing to debate this evening.",1984-10-21,1984,1984_October_21_1984
Newman,"President Reagan, your summation, please.",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"Yes. My thanks to the League of Women Voters, to the panelists, the moderator, and to the people of Kansas City for their warm hospitality and greeting.",1984-10-21,1984,1984_October_21_1984
Newman,"Mr. President, I’m obliged to cut you off there under the rules of the debate. I’m sorry.",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,All right. I was just going to — —,1984-10-21,1984,1984_October_21_1984
Newman,Perhaps I should point out that the rules under which I did that were agreed upon by the two campaigns — —,1984-10-21,1984,1984_October_21_1984
Newman,"— — with the league, as you know, sir.",1984-10-21,1984,1984_October_21_1984
Ronald Reagan,"I know, yes.",1984-10-21,1984,1984_October_21_1984
Newman,"Thank you, Mr. President. Thank you, Mr. Mondale. Our thanks also to the panel, finally, to our audience. We thank you, and the League of Women Voters asks me to say to you, don’t forget to vote on November 6th.",1984-10-21,1984,1984_October_21_1984
