speaker,text,date,year,debate_id
Walter Mondale,"Well, I guess I’m reminded a little bit of what Will Rogers once said about Hoover. He said, “It’s not what he doesn’t know that bothers me; it’s what he knows for sure that just ain’t so.” [Laughter] The fact of it is: The President’s budget sought to cut Social Security by 25 percent. It’s not an opinion; it’s a fact. And when the President was asked the other day, “What do you want to cut in the budget?”, he said, “Cut those things I asked for but didn’t get.” That’s Social Security and Medicare.",1984-10-07,1984,1984_October_7_1984
Walters,Mr. President?,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Well, let me just respond with regard to Social Security. When we took office, we discovered that the program that the Carter-Mondale administration had said would solve the fiscal problems of Social Security for the next 50 years wouldn’t solve them for 5. Social Security was due to go bankrupt before 1983.",1984-10-07,1984,1984_October_7_1984
Walters,"Mr. President, we begin segment number three with Fred Barnes.",1984-10-07,1984,1984_October_7_1984
Barnes,"Mr. President, would you describe your religious beliefs, noting particularly whether you consider yourself a born-again Christian, and explain how these beliefs affect your Presidential decisions?",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Well, I was raised to have a faith and a belief and have been a member of a church since I was a small boy. In our particular church, we did not use that term, “born again,” so I don’t know whether I would fit that — that particular term. But I have — thanks to my mother, God rest her soul — the firmest possible belief and faith in God. And I don’t believe — I believe, I should say, as Lincoln once said, that I could not — I would be the most stupid man in the world if I thought I could confront the duties of the office I hold if I could not turn to someone who was stronger and greater than all others. And I do resort to prayer.",1984-10-07,1984,1984_October_7_1984
Barnes,"Given those beliefs, Mr. President, why don’t you attend services regularly, either by going to church or by inviting a minister to the White House, as President Nixon used to do, or someone to Camp David, as President Carter used to do?",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"The answer to your question is very simple about why I don’t go to church. I have gone to church regularly all my life, and I started to here in Washington. And now, in the position I hold and in the world in which we live, where Embassies do get blown up in Beirut — we’re supposed to talk about that on the debate the 21st, I understand — but I pose a threat to several hundred people if I go to church.",1984-10-07,1984,1984_October_7_1984
Walters,"May I ask you, please — [applause] — may I ask the audience please to refrain from applause.",1984-10-07,1984,1984_October_7_1984
Barnes,"Mr. Mondale, would you describe your religious beliefs and mention whether you consider yourself a born-again Christian, and explain how those beliefs would affect your decisions as President?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"First of all, I accept President Reagan’s affirmation of faith. I’m sure that we all accept and admire his commitment to his faith, and we are strengthened, all of us, by that fact.",1984-10-07,1984,1984_October_7_1984
Walters,"Thank you. Mr. Barnes, next question. We have time for rebuttal now.",1984-10-07,1984,1984_October_7_1984
Barnes,I think I have a followup.,1984-10-07,1984,1984_October_7_1984
Walters,"Yes, I asked you if you did. I’m sorry — —",1984-10-07,1984,1984_October_7_1984
Barnes,"Yes, I do.",1984-10-07,1984,1984_October_7_1984
Walters,— — I thought you waived it.,1984-10-07,1984,1984_October_7_1984
Barnes,"Yes, Mr. Mondale, you’ve complained, just now, about Jerry Falwell, and you’ve complained other times about other fundamentalists in politics. Correct me if I’m wrong, but I don’t recall your ever complaining about ministers who are involved in the civil rights movement or in the anti-Vietnam war demonstrations or about black preachers who’ve been so involved in American politics. Is it only conservative ministers that you object to?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,No. What I object to — [applause] — what I object to — what I object to is someone seeking to use his faith to question the faith of another or to use that faith and seek to use the power of government to impose it on others.,1984-10-07,1984,1984_October_7_1984
Walters,"Thank you. Now, Mr. President, rebuttal.",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Yes, it’s very difficult to rebut, because I find myself in so much agreement with Mr. Mondale. I, too, want that wall that is in the Constitution of separation of church and state to remain there. The only attacks I have made are on people who apparently would break away at that wall from the government side, using the government, using the power of the courts and so forth to hinder that part of the Constitution that says the government shall not only not establish a religion, it shall not inhibit the practice of religion. And they have been using these things to have government, through court orders, inhibit the practice of religion. A child wants to say grace in a school cafeteria and a court rules that they can’t do it because it’s school property. These are they types of things that I think have been happening in a kind of a secular way that have been eroding that separation, and I am opposed to that.",1984-10-07,1984,1984_October_7_1984
Walters,"Mr. Mondale, your rebuttal, please.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"The platform to which the President refers, in fact, calls for a religious test in the selection of judges. And Jerry Falwell says that means we get two or three judges. And it would involve a religious test for the first time in American life.",1984-10-07,1984,1984_October_7_1984
Walters,"Thank you, Mr. Mondale. Our time is up for this round.",1984-10-07,1984,1984_October_7_1984
Wieghart,"After that discussion, this may be like going from the sublime to the ridiculous, but here goes. I have a political question for you, Mr. Mondale. [Laughter]",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"My answer is that this campaign isn’t over yet. And when people vote, I think you’re going to see a very strong verdict by the American people that they favor the approach that I’m talking about.",1984-10-07,1984,1984_October_7_1984
Wieghart,"Mr. Mondale, isn’t it possible that the American people have heard your message — and they are listening — but they are rejecting it?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"Well, tonight we had the first debate over the deficit. The President says it’ll disappear automatically. I’ve said it’s going to take some work. I think the American people will draw their own conclusions.",1984-10-07,1984,1984_October_7_1984
Wieghart,"Mr. President, you and your party are benefiting from what appears to be an erosion of the old Democratic coalition, but you have not laid out a specific agenda to take this shift beyond November 6th. What is your program for America for the next decade, with some specificity?",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Well, again, I’m running on the record. I think sometimes Mr. Mondale’s running away from his. But I’m running on the record of what we have asked for. We’ll continue to try to get things that we didn’t get in a program that has already brought the rate of spending of government down from 17 percent to 6.1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government. And you might find those words in a Democratic platform of some years ago — I know, because I was a Democrat at that time. And I left the party eventually, because I could no longer follow the turn in the Democratic leadership that took us down an entirely different path, a path of centralizing authority in the Federal Government, lacking trust in the American people.",1984-10-07,1984,1984_October_7_1984
Wieghart,"Mr. President, much of what you said affects the quality of life of many Americans — their income, the way they live, and so forth — but there’s an aspect to quality of life that lies beyond the private sector which has to do with our neighborhoods, our cities, our streets, our parks, our environment. In those areas, I have difficulty seeing what your program is and what you feel the Federal responsibility is in these areas of the quality of life in the public sector that affects everybody, and even enormous wealth by one individual can’t create the kind of environment that he might like.",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"There are tasks that government legitimately should enforce and tasks that government performs well, and you’ve named some of them. Crime has come down the last 2 years, for the first time in many, many decades that it has come down — or since we’ve kept records — 2 consecutive years, and last year it came down the biggest drop in crime that we’ve had. I think that we’ve had something to do with that, just as we have with the drug problem nationwide.",1984-10-07,1984,1984_October_7_1984
Walters,"Well, you’ll have a chance when your rebuttal time comes up, perhaps, Mr. President. Mr. Mondale, now it’s your turn for rebuttal.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"The President says that when the Democratic Party made its turn, he left it. The year that he decided we had lost our way was the year that John F. Kennedy was running against Richard Nixon. I was chairman of “Minnesotans for Kennedy;” President Reagan was chairman of a thing called “Democrats for Nixon.” Now, maybe we made a wrong turn with Kennedy, but I’ll be proud of supporting him all of my life. And I’m very happy that John Kennedy was elected, because John Kennedy looked at the future with courage, saw what needed to be done, and understood his own government.",1984-10-07,1984,1984_October_7_1984
Walters,Mr. President?,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Before I campaigned as a Democrat for a Republican candidate for President, I had already voted for Dwight Eisenhower to be President of the United States. And so, my change had come earlier than that. I hadn’t gotten around to reregistering as yet. I found that was rather difficult to do. But I finally did it.",1984-10-07,1984,1984_October_7_1984
Walters,"Thank you, Mr. President. We’ll now turn to Diane Sawyer for her round of questions.",1984-10-07,1984,1984_October_7_1984
Sawyer,"I’d like to turn to an area that I think few people enjoy discussing, but that we probably should tonight because the positions of the two candidates are so clearly different and lead to very different policy consequences — and that is abortion and right to life. I’m exploring for your personal views of abortion and specifically how you would want them applied as public policy.",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"I have believed that in the appointment of judges that all that was specified in the party platform was that they respect the sanctity of human life. Now, that I would want to see in any judge and with regard to any issue having to do with human life. But with regard to abortion, and I have a feeling that this is — there’s been some reference without naming it here in the remarks of Mr. Mondale tied to injecting religion into government. With me, abortion is not a problem of religion, it’s a problem of the Constitution.",1984-10-07,1984,1984_October_7_1984
Sawyer,"A two-part followup. Do I take it from what you’ve said about the platform, then, that you don’t regard the language and don’t regard in your own appointments, abortion position a test of any kind for justices — that it should be? And also, if abortion is made illegal, how would you want it enforced? Who would be the policing units that would investigate? And would you want the women who have abortions to be prosecuted?",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"The laws regarding that always were State laws. It was only when the Supreme Court handed down a decision that the Federal Government intervened in what had always been a State policy. Our laws against murder are State laws. So, I would think that this would be the point of enforcement on this.",1984-10-07,1984,1984_October_7_1984
Sawyer,"Mr. Mondale, to turn to you, do you consider abortion a murder or a sin? And bridging from what President Reagan said, he has written that if society doesn’t know whether life does — human life, in fact, does begin at conception, as long as there is a doubt, that the unborn child should at least be given the benefit of the doubt and that there should be protection for that unborn child.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"This is one of the most emotional and difficult issues that could possibly be debated. I think your questions, however, underscore the fact there is probably no way that government should or could answer this question in every individual case and in the private lives of the American people.",1984-10-07,1984,1984_October_7_1984
Sawyer,"But if I can get you back for a moment on my point, which was the question of when human life begins — a two-part followup. First of all, at what point do you believe that human life begins in the growth of a fetus? And second of all, you said that government shouldn’t be involved in the decisions. Yet there are those who would say that government is involved, and the consequence of the involvement was 1.5 million abortions in 1980. And how do you feel about that?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"The basic decision of the Supreme Court is that each person has to make this judgment in her own life, and that’s the way it’s been done. And it’s a personal and private, moral judgment. I don’t know the answer to when life begins. And it’s not that simple, either. You’ve got another life involved. And if it’s rape, how do you draw moral judgments on that? If it’s incest, how do you draw moral judgments on that? Does every woman in America have to present herself before some judge picked by Jerry Falwell to clear her personal judgment? It won’t work. [Applause]",1984-10-07,1984,1984_October_7_1984
Walters,"I’m sorry to do this, but I really must talk to the audience.",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Yes. Well, with regard to this being a personal choice, isn’t that what a murderer is insisting on, his or her right to kill someone because of whatever fault they think justifies that?",1984-10-07,1984,1984_October_7_1984
Walters,Mr. Mondale.,1984-10-07,1984,1984_October_7_1984
Walter Mondale,"I agree with that, and that’s why I was a principal sponsor of a liberal adoption law, so that more of these children could come to term, so that the young mothers were educated, so we found an option, an alternative. I’m all for that. But the question is whether this other option proposed by the President should be pursued. And I don’t agree with it.",1984-10-07,1984,1984_October_7_1984
Walters,"I’m sitting here like the great schoolteacher, letting you both get away with things — because one did it, the other one did it. May I ask in the future that the rebuttal stick to what the rebuttal is. And also, foreign policy will be the next debate. Stop dragging it in by its ear into this one. [Laughter]",1984-10-07,1984,1984_October_7_1984
Barnes,"Thank you. Mr. Mondale, let me ask you about middle-class Americans and the taxes they pay. Now, I’m talking not about the rich or the poor — I know your views on their taxes — but about families earning 25,000 to 45,000 a year. Do you think that those families are overtaxed or undertaxed by the Federal Government?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"In my opinion, as we deal with this deficit, people from about $70,000 a year on down have to be dealt with very, very carefully, because they are the ones who didn’t get any relief the first time around.",1984-10-07,1984,1984_October_7_1984
Barnes,"It sounds as if you are saying you think this group of taxpayers making 25,000 to 45,000 a year is already overtaxed, yet your tax proposal would increase their taxes. I think your aides have said those earning about 25,000 to 35,000, their tax rate would go up — their tax bill would go up a hundred dollars, and from 35,000 to 45,000, more than that, several hundred dollars. Wouldn’t that stifle their incentive to work and invest and so on, and also hurt the recovery?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"The first thing is, everybody 25,000 and under would have no tax increase.",1984-10-07,1984,1984_October_7_1984
Barnes,"Mr. President, let me try this on you. Do you think middle-income Americans are overtaxed or undertaxed?",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"You know, I wasn’t going to say this at all, but I can’t help it. There you go again. [Laughter] I don’t have a plan to tax — or increase taxes. I’m not going to increase taxes. I can understand why you are, Mr. Mondale, because as a Senator you voted 16 times to increase taxes.",1984-10-07,1984,1984_October_7_1984
Barnes,"I thought I caught, Mr. President, a glimmer of a stronger statement there in your answer than you’ve made before. I think the operative position you had before was that you would only raise taxes in a second term as a last resort, and I thought you said flatly that “I’m not going to raise taxes.” Is that what you meant to say, that you will not — that you will flatly not raise taxes in your second term as President?",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Yes, I had used — “last resort” would always be with me. If you got the Government down to the lowest level, that you yourself could say it could not go any lower and still perform the services for the people, and if the recovery was so complete that you knew you were getting the ultimate amount of revenues that you could get through that growth, and there was still some slight difference there between those two lines, then I had said once that, yes, you would have to then look to see if taxes should not be adjusted.",1984-10-07,1984,1984_October_7_1984
Walters,"Mr. Mondale, here we go again. It’s time for rebuttal.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"Well, first of all, I gave him the benefit of the doubt on the house deal. I’m just talking about the 12.8 percent that he paid, and that’s what’s happening all over this country with wealthy Americans. They’ve got so many loopholes they don’t have to pay much in taxes.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,You remember the last time you said that?,1984-10-07,1984,1984_October_7_1984
Walter Mondale,"You said it when President Carter said that you were going to cut Medicare, and you said, “Oh, no, there you go again, Mr. President.” And what did you do right after the election? You went out and tried to cut $20 billion out of Medicare. And so, when you say, “There you go again” — people remember this, you know. [Laughter] And people will remember that you signed the biggest tax increase in the history of California and the biggest tax increase in the history of the United States, and what are you going to do? You’ve got a $260 billion deficit. You can’t wish it away. You won’t slow defense spending; you refuse to do that — —",1984-10-07,1984,1984_October_7_1984
Walters,"Mr. Mondale, I’m afraid your time is up.",1984-10-07,1984,1984_October_7_1984
Walters,Mr. President?,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Yes. With regard to Medicare, no, but it’s time for us to say that Medicare is in pretty much the same condition that Social Security was, and something is going to have to be done in the next several years to make it fiscally sound. And, no, I never proposed any $20 billion should come out of Medicare; I have proposed that the program we must treat with that particular problem. And maybe part of that problem is because during the 4 years of the Carter-Mondale administration medical costs in this country went up 87 percent.",1984-10-07,1984,1984_October_7_1984
Walters,All right. Fine.,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,I gave you back some of that time. [Laughter],1984-10-07,1984,1984_October_7_1984
Walters,We can’t keep going back for other rebuttals; there’ll be time later.,1984-10-07,1984,1984_October_7_1984
Wieghart,"Mr. President, the economic recovery is real, but uneven. The Census Bureau, just a month ago, reported that there are more people living under poverty now, a million more people living under it, than when you took office.",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Well, some of those facts and figures just don’t stand up. Yes, there has been an increase in poverty, but it is a lower rate of increase than it was in the preceding years before we got here. It has begun to decline, but it is still going up.",1984-10-07,1984,1984_October_7_1984
Wieghart,"Mr. President, in a visit to Texas — in Brownsville, I believe it was, in the Rio Grande Valley — you did observe that the economic recovery was uneven.",1984-10-07,1984,1984_October_7_1984
Wieghart,"In that particular area of Texas, unemployment was over 14 percent, whereas statewide, it was the lowest in the country, I believe — 5.6 percent. And you made the comment, however, that man does not live by bread alone. What did you mean by that comment? And if I interpret it correctly, it would be a comment more addressed to the affluent who obviously can look beyond just the bread they need to sustain them, with their wherewithal.",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"That had nothing to do with the other thing of talking about their needs or anything. I remember distinctly, I was segueing into another subject. I was talking about the things that have been accomplished, and that was referring to the revival of patriotism and optimism, the new spirit that we’re finding all over America. And it is a wonderful thing to see when you get out there among the people. So, that was the only place that that was used.",1984-10-07,1984,1984_October_7_1984
Wieghart,"Mr. Mondale, as you can gather from the question to the President, the celebrated War on Poverty obviously didn’t end the problem of poverty, although it may have dented it. The poor and the homeless and the disadvantaged are still with us. What should the Federal Government’s role be to turn back the growth in the number of people living below the poverty level, which is now 35 million in the United States, and to help deal with the structural unemployment problems that the President was referring to in an uneven recovery?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"Number one, we’ve got to get the debt down to get the interest rates down so the economy will grow and people will be employed.",1984-10-07,1984,1984_October_7_1984
Wieghart,"Mr. Mondale, is it possible that the vast majority of Americans who appear to be prosperous have lost interest in the kinds of programs you’re discussing to help those less privileged than they are?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"I think the American people want to make certain that that dollar is wisely spent. I think they stand for civil rights. I know they’re all for education in science and training, which I strongly support. They want these young people to have a chance to get jobs and the rest. I think the business community wants to get involved. I think they’re asking for new and creative ways to try to reach it with everyone involved. I think that’s part of it. I think also that the American people want a balanced program that gives us long-term growth so that they’re not having to take money that’s desperate to themselves and their families and give it to someone else. I’m opposed to that, too.",1984-10-07,1984,1984_October_7_1984
Walters,And now it is time for our rebuttal for this period. Mr. President?,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Yes. The connection that’s been made again between the deficit and the interest rates — there is no connection between them. There is a connection between interest rates and inflation, but I would call to your attention that in 1981 while we were operating still on the Carter-Mondale budget that we inherited — that the interest rates came down from 21\1/2\, down toward the 12 or 13 figure. And while they were coming down, the deficits had started their great increase. They were going up. Now, if there was a connection I think that there would be a different parallel between deficits getting larger and interest rates going down.",1984-10-07,1984,1984_October_7_1984
Walters,"Thank you, Mr. President.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"MR. MONDALE: Mr. President, if I heard you correctly, you said that these deficits don’t have anything to do with interest rates. I will grant you that interest rates were too high in 1980, and we can have another debate as to why — energy prices and so on. There’s no way of glossing around that. But when these huge deficits went in place in 1981, what’s called the real interest rates — the spread between inflation and what a loan costs you doubled — and that’s still the case today. And the result is interest costs that have never been seen before in terms of real charges, and it’s attributable to the deficit.",1984-10-07,1984,1984_October_7_1984
Walters,"Thank you, Mr. Mondale.",1984-10-07,1984,1984_October_7_1984
Sawyer,"Since we are reaching the end of the question period, and since in every Presidential campaign, the candidates tend to complain that the opposition candidate is not held accountable for what he or she says, let me give you the chance to do that.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"Do you want to give me some suggestions? [Laughter] I’m going to use my time a little differently. I’m going to give the President some credit. I think the President has done some things to raise the sense of spirit, morale, good feeling in this country, and he’s entitled to credit for that. What I think we need, however, is not just that but to move forward, not just congratulating ourselves but challenging ourselves to get on with the business of dealing with America’s problems.",1984-10-07,1984,1984_October_7_1984
Sawyer,"Follow up in a similar vein, then. What remaining question would you most like to see your opponent forced to answer?",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"Without any doubt, I have stood up and told the American people that that $263 billion deficit must come down. And I’ve done what no candidate for President has ever done, I told you before the election what I’d do.",1984-10-07,1984,1984_October_7_1984
Sawyer,"Mr. President, the most outrageous thing your opponent has said in the debate tonight?",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Well, now, I have to start with a smile, since his kind words to me.",1984-10-07,1984,1984_October_7_1984
Walters,You have more time.,1984-10-07,1984,1984_October_7_1984
Walters,You can keep going.,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,Okay. All right.,1984-10-07,1984,1984_October_7_1984
Sawyer,"And to keep it even, what remaining question would you most like to see your opponent forced to answer?",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Why the deficits are so much of a problem for him now, but that in 1976, when the deficit was $52 billion and everyone was panicking about that, he said, no, that he thought it ought to be bigger, because a bigger deficit would stimulate the economy and would help do away with unemployment. In 1979 he made similar statements, the same effect, that the deficits — there was nothing wrong with having deficits.",1984-10-07,1984,1984_October_7_1984
Walters,"Well, we have time now, if you’d like to answer the President’s question, or whatever rebuttal.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"Well, we’ve just finished almost the whole debate. And the American people don’t have the slightest clue about what President Reagan will do about these deficits. [Laughter] And yet, that’s the most important single issue of our time.",1984-10-07,1984,1984_October_7_1984
Walters,Thank you very much. We must stop now. I want to give you time for your closing statements. It’s indeed time for that from each of you. We will begin with President Reagan.,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"No, I might as well just go with — —",1984-10-07,1984,1984_October_7_1984
Walters,Do you want to go with your — —,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,I don’t think so. I’m all confused now.,1984-10-07,1984,1984_October_7_1984
Walters,"Technically, you did. I have little voices that come in my ear. [Laughter] You don’t get those same voices. I’m not hearing it from here — I’m hearing it from here.",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,All right.,1984-10-07,1984,1984_October_7_1984
Walters,You have waived your rebuttal. You can go with your closing statement.,1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Well, we’ll include it in that.",1984-10-07,1984,1984_October_7_1984
Ronald Reagan,"Four years ago, in similar circumstances to this, I asked you, the American people, a question. I asked: “Are you better off than you were 4 years before?” The answer to that obviously was no, and as the result, I was elected to this office and promised a new beginning.",1984-10-07,1984,1984_October_7_1984
Walters,"Thank you, Mr. Reagan.",1984-10-07,1984,1984_October_7_1984
Walter Mondale,"I want to thank the League of Women Voters and the city of Louisville for hosting this evening’s debate. I want to thank President Reagan for agreeing to debate. He didn’t have to, and he did, and we all appreciate it.",1984-10-07,1984,1984_October_7_1984
Walters,"Thank you, Mr. Mondale. [Applause] Please, we have not finished quite yet.",1984-10-07,1984,1984_October_7_1984
