speaker,text,date,year,debate_id
Raddatz,"This tape is generating intense interest. In just 48 hours, it’s become the single most talked about story of the entire 2016 election on Facebook, with millions and millions of people discussing it on the social network. As we said a moment ago, we do want to bring in questions from voters around country via social media, and our first stays on this topic. Jeff from Ohio asks on Facebook, “Trump says the campaign has changed him. When did that happen?” So, Mr. Trump, let me add to that. When you walked off that bus at age 59, were you a different man or did that behavior continue until just recently? And you have two minutes for this.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"It was locker room talk, as I told you. That was locker room talk. I’m not proud of it. I am a person who has great respect for people, for my family, for the people of this country. And certainly, I’m not proud of it. But that was something that happened.",2016-10-09,2016,2016_October_9_2016
Raddatz,"Can we please hold the applause? Secretary Clinton, you have two minutes.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, first, let me start by saying that so much of what he’s just said is not right, but he gets to run his campaign any way he chooses. He gets to decide what he wants to talk about. Instead of answering people’s questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that’s his choice.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Well, you owe the president an apology, because as you know very well, your campaign, Sidney Blumenthal—he’s another real winner that you have—and he’s the one that got this started, along with your campaign manager, and they were on television just two weeks ago, she was, saying exactly that. So you really owe him an apology. You’re the one that sent the pictures around your campaign, sent the pictures around with President Obama in a certain garb. That was long before I was ever involved, so you actually owe an apology.",2016-10-09,2016,2016_October_9_2016
Raddatz,"Secretary Clinton, I want to follow up on that.",2016-10-09,2016,2016_October_9_2016
Raddatz,I’m going to let you talk about e-mails.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"… because everything he just said is absolutely false, but I’m not surprised.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Oh, really?",2016-10-09,2016,2016_October_9_2016
Bill Clinton,In the first debate…[laughter],2016-10-09,2016,2016_October_9_2016
Raddatz,"And really, the audience needs to calm down here.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,… I told people that it would be impossible to be fact-checking Donald all the time. I’d never get to talk about anything I want to do and how we’re going to really make lives better for people.,2016-10-09,2016,2016_October_9_2016
Donald Trump,Because you’d be in jail. [applause],2016-10-09,2016,2016_October_9_2016
Raddatz,Secretary Clinton…,2016-10-09,2016,2016_October_9_2016
Cooper,We want to remind the audience to please not talk out loud. Please do not applaud. You’re just wasting time.,2016-10-09,2016,2016_October_9_2016
Raddatz,"And, Secretary Clinton, I do want to follow up on e- mails. You’ve said your handing of your e-mails was a mistake. You disagreed with FBI Director James Comey, calling your handling of classified information, quote, “extremely careless.” The FBI said that there were 110 classified e-mails that were exchanged, eight of which were top secret, and that it was possible hostile actors did gain access to those e-mails. You don’t call that extremely careless?",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, Martha, first, let me say—and I’ve said before, but I’ll repeat it, because I want everyone to hear it—that was a mistake, and I take responsibility for using a personal e-mail account. Obviously, if I were to do it over again, I would not. I’m not making any excuses. It was a mistake. And I am very sorry about that.",2016-10-09,2016,2016_October_9_2016
Raddatz,"OK, we’re going to move on.",2016-10-09,2016,2016_October_9_2016
Donald Trump,And yet she didn’t know the word—the letter C on a document. Right? She didn’t even know what that word—what that letter meant.,2016-10-09,2016,2016_October_9_2016
Cooper,We have to move on.,2016-10-09,2016,2016_October_9_2016
Donald Trump,You did that. Wait a minute. One second.,2016-10-09,2016,2016_October_9_2016
Cooper,"Secretary Clinton, you can respond, and then we’ve got to move on.",2016-10-09,2016,2016_October_9_2016
Raddatz,We want to give the audience a chance.,2016-10-09,2016,2016_October_9_2016
Donald Trump,"If you did that in the private sector, you’d be put in jail, let alone after getting a subpoena from the United States Congress.",2016-10-09,2016,2016_October_9_2016
Cooper,"Secretary Clinton, you can respond. Then we have to move on to an audience question.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Look, it’s just not true. And so please, go to…",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Oh, you didn’t delete them?",2016-10-09,2016,2016_October_9_2016
Cooper,"Allow her to respond, please.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"It was personal e-mails, not official.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Oh, 33,000? Yeah.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Not—well, we turned over 35,000, so…",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Oh, yeah. What about the other 15,000?",2016-10-09,2016,2016_October_9_2016
Cooper,Please allow her to respond. She didn’t talk while you talked.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Yes, that’s true, I didn’t.",2016-10-09,2016,2016_October_9_2016
Donald Trump,Because you have nothing to say.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"I didn’t in the first debate, and I’m going to try not to in this debate, because I’d like to get to the questions that the people have brought here tonight to talk to us about.",2016-10-09,2016,2016_October_9_2016
Donald Trump,And get off this question.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"OK, Donald. I know you’re into big diversion tonight, anything to avoid talking about your campaign and the way it’s exploding and the way Republicans are leaving you. But let’s at least focus…",2016-10-09,2016,2016_October_9_2016
Donald Trump,Let’s see what happens…[crosstalk],2016-10-09,2016,2016_October_9_2016
Cooper,Allow her to respond.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,… on some of the issues that people care about tonight. Let’s get to their questions.,2016-10-09,2016,2016_October_9_2016
Cooper,We have a question here from Ken Karpowicz. He has a question about health care. Ken?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"I’d like to know, Anderson, why aren’t you bringing up the e-mails? I’d like to know. Why aren’t you bringing…",2016-10-09,2016,2016_October_9_2016
Cooper,We brought up the e-mails.,2016-10-09,2016,2016_October_9_2016
Donald Trump,"No, it hasn’t. It hasn’t. And it hasn’t been finished at all.",2016-10-09,2016,2016_October_9_2016
Cooper,Ken Karpowicz has a question.,2016-10-09,2016,2016_October_9_2016
Donald Trump,It’s nice to—one on three.,2016-10-09,2016,2016_October_9_2016
Question,"Thank you. Affordable Care Act, known as Obamacare, it is not affordable. Premiums have gone up. Deductibles have gone up. Copays have gone up. Prescriptions have gone up. And the coverage has gone down. What will you do to bring the cost down and make coverage better?",2016-10-09,2016,2016_October_9_2016
Cooper,"That first one goes to Secretary Clinton, because you started out the last one to the audience.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"If he wants to start, he can start. No, go ahead, Donald.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"No, I’m a gentleman, Hillary. Go ahead. [laughter]",2016-10-09,2016,2016_October_9_2016
Cooper,Secretary Clinton?,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, I think Donald was about to say he’s going to solve it by repealing it and getting rid of the Affordable Care Act. And I’m going to fix it, because I agree with you. Premiums have gotten too high. Copays, deductibles, prescription drug costs, and I’ve laid out a series of actions that we can take to try to get those costs down.",2016-10-09,2016,2016_October_9_2016
Cooper,"Secretary Clinton, your time is up.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"So I want us to get to 100 percent, but get costs down and keep quality up.",2016-10-09,2016,2016_October_9_2016
Cooper,"Mr. Trump, you have two minutes.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"It is such a great question and it’s maybe the question I get almost more than anything else, outside of defense. Obamacare is a disaster. You know it. We all know it. It’s going up at numbers that nobody’s ever seen worldwide. Nobody’s ever seen numbers like this for health care.",2016-10-09,2016,2016_October_9_2016
Cooper,"Mr. Trump, your time…",2016-10-09,2016,2016_October_9_2016
Donald Trump,"It is a disastrous plan, and it has to be repealed and replaced.",2016-10-09,2016,2016_October_9_2016
Cooper,"Secretary Clinton, let me follow up with you. Your husband called Obamacare, quote, “the craziest thing in the world,” saying that small-business owners are getting killed as premiums double, coverage is cut in half. Was he mistaken or was the mistake simply telling the truth?",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"No, I mean, he clarified what he meant. And it’s very clear. Look, we are in a situation in our country where if we were to start all over again, we might come up with a different system. But we have an employer-based system. That’s where the vast majority of people get their health care.",2016-10-09,2016,2016_October_9_2016
Cooper,Secretary Clinton…,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"… get to do pretty much whatever they want, including saying, look, I’m sorry, you’ve got diabetes, you had cancer, your child has asthma…",2016-10-09,2016,2016_October_9_2016
Cooper,Your time is up.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"… you may not be able to have insurance because you can’t afford it. So let’s fix what’s broken about it, but let’s not throw it away and give it all back to the insurance companies and the drug companies. That’s not going to work.",2016-10-09,2016,2016_October_9_2016
Cooper,"Mr. Trump, let me follow up on this.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Well, I just want—just one thing. First of all, Hillary, everything’s broken about it. Everything. Number two, Bernie Sanders said that Hillary Clinton has very bad judgment. This is a perfect example of it, trying to save Obamacare, which is a disaster.",2016-10-09,2016,2016_October_9_2016
Cooper,You’ve said you want to end Obamacare…,2016-10-09,2016,2016_October_9_2016
Donald Trump,By the way…,2016-10-09,2016,2016_October_9_2016
Cooper,You’ve said you want to end Obamacare. You’ve also said you want to make coverage accessible for people with pre-existing conditions. How do you force insurance companies to do that if you’re no longer mandating that every American get insurance?,2016-10-09,2016,2016_October_9_2016
Donald Trump,We’re going to be able to. You’re going to have plans…,2016-10-09,2016,2016_October_9_2016
Cooper,What does that mean?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"Well, I’ll tell you what it means. You’re going to have plans that are so good, because we’re going to have so much competition in the insurance industry. Once we break out—once we break out the lines and allow the competition to come…",2016-10-09,2016,2016_October_9_2016
Cooper,Are you going—are you going to have a mandate that Americans have to have health insurance?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"President Obama—Anderson, excuse me. President Obama, by keeping those lines, the boundary lines around each state, it was almost gone until just very toward the end of the passage of Obamacare, which, by the way, was a fraud. You know that, because Jonathan Gruber, the architect of Obamacare, was said—he said it was a great lie, it was a big lie. President Obama said you keep your doctor, you keep your plan. The whole thing was a fraud, and it doesn’t work.",2016-10-09,2016,2016_October_9_2016
Cooper,"Thank you, Mr. Trump.",2016-10-09,2016,2016_October_9_2016
Donald Trump,… so that we will be able to take care of people without the necessary funds to take care of themselves.,2016-10-09,2016,2016_October_9_2016
Cooper,"Thank you, Mr. Trump.",2016-10-09,2016,2016_October_9_2016
Raddatz,We now go to Gorbah Hamed with a question for both candidates.,2016-10-09,2016,2016_October_9_2016
Question,"Hi. There are 3.3 million Muslims in the United States, and I’m one of them. You’ve mentioned working with Muslim nations, but with Islamophobia on the rise, how will you help people like me deal with the consequences of being labeled as a threat to the country after the election is over?",2016-10-09,2016,2016_October_9_2016
Raddatz,"Mr. Trump, you’re first.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Well, you’re right about Islamophobia, and that’s a shame. But one thing we have to do is we have to make sure that—because there is a problem. I mean, whether we like it or not, and we could be very politically correct, but whether we like it or not, there is a problem. And we have to be sure that Muslims come in and report when they see something going on. When they see hatred going on, they have to report it.",2016-10-09,2016,2016_October_9_2016
Raddatz,Secretary Clinton?,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, thank you for asking your question. And I’ve heard this question from a lot of Muslim-Americans across our country, because, unfortunately, there’s been a lot of very divisive, dark things said about Muslims. And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.",2016-10-09,2016,2016_October_9_2016
Raddatz,"Thank you, Secretary Clinton.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"First of all, Captain Khan is an American hero, and if I were president at that time, he would be alive today, because unlike her, who voted for the war without knowing what she was doing, I would not have had our people in Iraq. Iraq was a disaster. So he would have been alive today.",2016-10-09,2016,2016_October_9_2016
Raddatz,"And why did it morph into that? No, did you—no, answer the question. Do you still believe…",2016-10-09,2016,2016_October_9_2016
Donald Trump,Why don’t you interrupt her? You interrupt me all the time.,2016-10-09,2016,2016_October_9_2016
Donald Trump,Why don’t you interrupt her?,2016-10-09,2016,2016_October_9_2016
Raddatz,Would you please explain whether or not the Muslim ban still stands?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"It’s called extreme vetting. We are going to areas like Syria where they’re coming in by the tens of thousands because of Barack Obama. And Hillary Clinton wants to allow a 550 percent increase over Obama. People are coming into our country like we have no idea who they are, where they are from, what their feelings about our country is, and she wants 550 percent more. This is going to be the great Trojan horse of all time.",2016-10-09,2016,2016_October_9_2016
Raddatz,"And, Secretary Clinton, let me ask you about that, because you have asked for an increase from 10,000 to 65,000 Syrian refugees. We know you want tougher vetting. That’s not a perfect system. So why take the risk of having those refugees come into the country?",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, first of all, I will not let anyone into our country that I think poses a risk to us. But there are a lot of refugees, women and children—think of that picture we all saw of that 4-year-old boy with the blood on his forehead because he’d been bombed by the Russian and Syrian air forces.",2016-10-09,2016,2016_October_9_2016
Donald Trump,That’s not been debunked.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"So, please…",2016-10-09,2016,2016_October_9_2016
Donald Trump,That has not been debunked.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,… go to HillaryClinton.com and you can see it.,2016-10-09,2016,2016_October_9_2016
Donald Trump,"I was against—I was against the war in Iraq. Has not been debunked. And you voted for it. And you shouldn’t have. Well, I just want to say…",2016-10-09,2016,2016_October_9_2016
Raddatz,There’s been lots of fact-checking on that. I’d like to move on to an online question…,2016-10-09,2016,2016_October_9_2016
Donald Trump,Excuse me. She just went about 25 seconds over her time.,2016-10-09,2016,2016_October_9_2016
Raddatz,She did not.,2016-10-09,2016,2016_October_9_2016
Donald Trump,"Could I just respond to this, please?",2016-10-09,2016,2016_October_9_2016
Raddatz,"Very quickly, please.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens. When we want to send them back to their country, their country says we don’t want them. In some cases, they’re murderers, drug lords, drug problems. And they don’t want them.",2016-10-09,2016,2016_October_9_2016
Raddatz,"Thank you, Mr. Trump. I want to move on. This next question comes from the public through the Bipartisan Open Debate Coalition’s online forum, where Americans submitted questions that generated millions of votes. This question involves WikiLeaks release of purported excerpts of Secretary Clinton’s paid speeches, which she has refused to release, and one line in particular, in which you, Secretary Clinton, purportedly say you need both a public and private position on certain issues. So, Tu, from Virginia asks, is it OK for politicians to be two-faced? Is it acceptable for a politician to have a private stance on issues? Secretary Clinton, your two minutes.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, right. As I recall, that was something I said about Abraham Lincoln after having seen the wonderful Steven Spielberg movie called “Lincoln.” It was a master class watching President Lincoln get the Congress to approve the 13th Amendment. It was principled, and it was strategic.",2016-10-09,2016,2016_October_9_2016
Raddatz,"We’re going to get to that later. Secretary Clinton, you’re out of time.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,… with the Russians and other foreign powers.,2016-10-09,2016,2016_October_9_2016
Raddatz,Mr. Trump?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"Well, I think I should respond, because—so ridiculous. Look, now she’s blaming—she got caught in a total lie. Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things—WikiLeaks that just came out. And she lied. Now she’s blaming the lie on the late, great Abraham Lincoln. That’s one that I haven’t…[laughter]",2016-10-09,2016,2016_October_9_2016
Raddatz,"Thank you, Mr. Trump.",2016-10-09,2016,2016_October_9_2016
Cooper,"We want to turn, actually, to the topic of taxes. We have a question from Spencer Maass. Spencer?",2016-10-09,2016,2016_October_9_2016
Question,"Good evening. My question is, what specific tax provisions will you change to ensure the wealthiest Americans pay their fair share in taxes?",2016-10-09,2016,2016_October_9_2016
Cooper,"Mr. Trump, you have two minutes.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Well, one thing I’d do is get rid of carried interest. One of the greatest provisions for people like me, to be honest with you, I give up a lot when I run, because I knock out the tax code. And she could have done this years ago, by the way. She’s a United States—she was a United States senator.",2016-10-09,2016,2016_October_9_2016
Cooper,"Secretary Clinton, you have two minutes. The question was, what specific tax provisions will you change to ensure the wealthiest Americans pay their fair share of taxes?",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, everything you’ve heard just now from Donald is not true. I’m sorry I have to keep saying this, but he lives in an alternative reality. And it is sort of amusing to hear somebody who hasn’t paid federal income taxes in maybe 20 years talking about what he’s going to do.",2016-10-09,2016,2016_October_9_2016
Cooper,"Thank you, Secretary.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"And we’re going to make sure that nobody, no corporation, and no individual can get away without paying his fair share to support our country.",2016-10-09,2016,2016_October_9_2016
Cooper,"Thank you. I want to give you—Mr. Trump, I want to give you the chance to respond. I just wanted to tell our viewers what she’s referring to. In the last month, taxes were the number-one issue on Facebook for the first time in the campaign. The New York Times published three pages of your 1995 tax returns. They show you claimed a $916 million loss, which means you could have avoided paying personal federal income taxes for years. You’ve said you pay state taxes, employee taxes, real estate taxes, property taxes. You have not answered, though, a simple question. Did you use that $916 million loss to avoid paying personal federal income taxes for years?",2016-10-09,2016,2016_October_9_2016
Donald Trump,"Of course I do. Of course I do. And so do all of her donors, or most of her donors. I know many of her donors. Her donors took massive tax write-offs.",2016-10-09,2016,2016_October_9_2016
Cooper,So have you paid personal federal income tax?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"A lot of my—excuse me, Anderson—a lot of my write- off was depreciation and other things that Hillary as a senator allowed. And she’ll always allow it, because the people that give her all this money, they want it. That’s why.",2016-10-09,2016,2016_October_9_2016
Cooper,So can you—can you say how many years you have avoided paying personal federal income taxes?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"No, but I pay tax, and I pay federal tax, too. But I have a write-off, a lot of it’s depreciation, which is a wonderful charge. I love depreciation. You know, she’s given it to us.",2016-10-09,2016,2016_October_9_2016
Cooper,In the past…,2016-10-09,2016,2016_October_9_2016
Donald Trump,"And, again, Bernie Sanders, it’s really bad judgment. She has made bad judgment not only on taxes. She’s made bad judgments on Libya, on Syria, on Iraq. I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they’ve left, that’s why ISIS formed in the first place. They started from that little area, and now they’re in 32 different nations, Hillary. Congratulations. Great job.",2016-10-09,2016,2016_October_9_2016
Cooper,"Secretary—I want you to be able to respond, Secretary Clinton.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, here we go again. I’ve been in favor of getting rid of carried interest for years, starting when I was a senator from New York. But that’s not the point here.",2016-10-09,2016,2016_October_9_2016
Donald Trump,Why didn’t you do it? Why didn’t you do it?,2016-10-09,2016,2016_October_9_2016
Cooper,Allow her to respond.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,Because I was a senator with a Republican president.,2016-10-09,2016,2016_October_9_2016
Donald Trump,"Oh, really?",2016-10-09,2016,2016_October_9_2016
Bill Clinton,I will be the president and we will get it done. That’s exactly right.,2016-10-09,2016,2016_October_9_2016
Donald Trump,"You could have done it, if you were an effective—if you were an effective senator, you could have done it. If you were an effective senator, you could have done it. But you were not an effective senator.",2016-10-09,2016,2016_October_9_2016
Cooper,Please allow her to respond. She didn’t interrupt you.,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"You know, under our Constitution, presidents have something called veto power. Look, he has now said repeatedly, “30 years this and 30 years that.” So let me talk about my 30 years in public service. I’m very glad to do so.",2016-10-09,2016,2016_October_9_2016
Cooper,"Thank you, secretary.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"And I’ve proven that I can, and for 30 years, I’ve produced results for people.",2016-10-09,2016,2016_October_9_2016
Cooper,"Thank you, secretary.",2016-10-09,2016,2016_October_9_2016
Raddatz,We’re going to move on to Syria. Both of you have mentioned that.,2016-10-09,2016,2016_October_9_2016
Donald Trump,"She said a lot of things that were false. I mean, I think we should be allowed to maybe…",2016-10-09,2016,2016_October_9_2016
Raddatz,"No, we can—no, Mr. Trump, we’re going to go on. This is about the audience.",2016-10-09,2016,2016_October_9_2016
Donald Trump,Excuse me. Because she has been a disaster as a senator. A disaster.,2016-10-09,2016,2016_October_9_2016
Raddatz,"Mr. Trump, we’re going to move on. The heart-breaking video of a 5-year-old Syrian boy named Omran sitting in an ambulance after being pulled from the rubble after an air strike in Aleppo focused the world’s attention on the horrors of the war in Syria, with 136 million views on Facebook alone.",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"Well, the situation in Syria is catastrophic. And every day that goes by, we see the results of the regime by Assad in partnership with the Iranians on the ground, the Russians in the air, bombarding places, in particular Aleppo, where there are hundreds of thousands of people, probably about 250,000 still left. And there is a determined effort by the Russian air force to destroy Aleppo in order to eliminate the last of the Syrian rebels who are really holding out against the Assad regime.",2016-10-09,2016,2016_October_9_2016
Raddatz,"Thank you, Secretary Clinton. Mr. Trump?",2016-10-09,2016,2016_October_9_2016
Donald Trump,"First of all, she was there as secretary of state with the so-called line in the sand, which…",2016-10-09,2016,2016_October_9_2016
Bill Clinton,"No, I wasn’t. I was gone. I hate to interrupt you, but at some point…",2016-10-09,2016,2016_October_9_2016
Donald Trump,OK. But you were in contact—excuse me. You were…,2016-10-09,2016,2016_October_9_2016
Bill Clinton,"At some point, we need to do some fact-checking here.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"You were in total contact with the White House, and perhaps, sadly, Obama probably still listened to you. I don’t think he would be listening to you very much anymore.",2016-10-09,2016,2016_October_9_2016
Raddatz,"Mr. Trump, Mr. Trump, your two minutes is up.",2016-10-09,2016,2016_October_9_2016
Donald Trump,And one thing I have to say.,2016-10-09,2016,2016_October_9_2016
Raddatz,Your two minutes is up.,2016-10-09,2016,2016_October_9_2016
Donald Trump,"I don’t like Assad at all, but Assad is killing ISIS. Russia is killing ISIS. And Iran is killing ISIS. And those three have now lined up because of our weak foreign policy.",2016-10-09,2016,2016_October_9_2016
Raddatz,"Mr. Trump, let me repeat the question. If you were president…[laughter]…what would you do about Syria and the humanitarian crisis in Aleppo? And I want to remind you what your running mate said. He said provocations by Russia need to be met with American strength and that if Russia continues to be involved in air strikes along with the Syrian government forces of Assad, the United States of America should be prepared to use military force to strike the military targets of the Assad regime.",2016-10-09,2016,2016_October_9_2016
Donald Trump,"OK. He and I haven’t spoken, and I disagree. I disagree.",2016-10-09,2016,2016_October_9_2016
Raddatz,You disagree with your running mate?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"I think you have to knock out ISIS. Right now, Syria is fighting ISIS. We have people that want to fight both at the same time. But Syria is no longer Syria. Syria is Russia and it’s Iran, who she made strong and Kerry and Obama made into a very powerful nation and a very rich nation, very, very quickly, very, very quickly.",2016-10-09,2016,2016_October_9_2016
Raddatz,What do you think will happen if Aleppo falls?,2016-10-09,2016,2016_October_9_2016
Donald Trump,"I think Aleppo is a disaster, humanitarian-wise.",2016-10-09,2016,2016_October_9_2016
Raddatz,What do you think will happen if it falls?,2016-10-09,2016,2016_October_9_2016
